Customer ID,Name,Age,Gender,Contact Number,Item Purchased,Category,Price per kg,Quantity Purchased,Total Price
CUST0605,Raj Iyer,68,Male,+917596969855,Carrot,Vegetable,87.76,4,351.04
CUST0606,Priya Gowda,53,Male,+919614866920,Cabbage,Vegetable,79.21,4,316.84
CUST0607,Deepa Verma,19,Male,+917729188743,Capsicum,Vegetable,83.28,2,166.56
CUST0608,Neha Patil,53,Female,+918458064423,Pineapple,Fruit,63.21,5,316.05
CUST0609,Sunita Gowda,55,Male,+917597730674,Cabbage,Vegetable,84.76,3,254.28
CUST0610,Anil Joshi,60,Female,+919078769580,Mango,Fruit,108.86,4,435.44
CUST0611,Priya Mishra,56,Male,+919191298506,Potato,Vegetable,102.14,4,408.56
CUST0612,Priya Gowda,45,Male,+919012093298,Mango,Fruit,59.35,5,296.75
CUST0613,Sunita Patil,36,Female,+918168715843,Mango,Fruit,139.92,5,699.6
CUST0614,Deepa Joshi,39,Female,+919978127968,Watermelon,Fruit,78.68,3,236.04
CUST0615,Vikram Gowda,32,Male,+917684509924,Grapes,Fruit,24.31,2,48.62
CUST0616,Kiran Sharma,67,Male,+919124571979,Capsicum,Vegetable,143.16,2,286.32
CUST0617,Neha Desai,56,Female,+917570448666,Pumpkin,Vegetable,86.77,5,433.85
CUST0618,Neha Patil,32,Male,+918916784729,Orange,Fruit,36.96,3,110.88
CUST0619,Neha Patil,20,Male,+917637716367,Orange,Fruit,47.71,5,238.55
CUST0620,Anil Sharma,33,Female,+919134236894,Grapes,Fruit,114.16,4,456.64
CUST0621,Ravi Joshi,41,Female,+919284438317,Mango,Fruit,59.88,4,239.52
CUST0622,Kiran Patil,37,Male,+919852470191,Guava,Fruit,40.13,5,200.65
CUST0623,Kumar Patil,21,Female,+917609102551,Onion,Vegetable,82.07,5,410.35
CUST0624,Deepa Mishra,25,Male,+918043429623,Potato,Vegetable,148.24,3,444.72
CUST0625,Raj Joshi,36,Male,+917315323880,Apple,Fruit,76.76,4,307.04
CUST0626,Deepa Naidu,63,Male,+919703890700,Mango,Fruit,48.25,3,144.75
CUST0627,Amit Sharma,61,Female,+919936105025,Brinjal,Vegetable,74.03,5,370.15
CUST0628,Sunita Sharma,27,Male,+917324676805,Grapes,Fruit,90.03,5,450.15
CUST0629,Neha Patil,44,Female,+917645698188,Papaya,Fruit,115.32,1,115.32
CUST0630,Arjun Iyer,23,Male,+919807279648,Guava,Fruit,119.34,4,477.36
CUST0631,Sunita Reddy,20,Male,+918436682067,Pomegranate,Fruit,117.47,4,469.88
CUST0632,Kumar Sharma,26,Male,+918026146037,Tomato,Vegetable,113.14,2,226.28
CUST0633,Kiran Naidu,27,Female,+917299837094,Pomegranate,Fruit,50.39,3,151.17
CUST0634,Ravi Mishra,23,Male,+919705333110,Cauliflower,Vegetable,40.76,3,122.28
CUST0635,Anil Verma,58,Male,+919018445042,Tomato,Vegetable,45.63,5,228.15
CUST0636,Deepa Sharma,52,Male,+918249584001,Cauliflower,Vegetable,50.98,4,203.92
CUST0637,Vikram Desai,67,Female,+918124928673,Mango,Fruit,149.68,5,748.4
CUST0638,Sunita Iyer,25,Female,+918600584784,Brinjal,Vegetable,136.78,4,547.12
CUST0639,Deepa Mishra,31,Male,+918107407104,Pomegranate,Fruit,66.62,3,199.86
CUST0640,Meera Gowda,31,Female,+919333733246,Orange,Fruit,32.89,5,164.45
CUST0641,Amit Desai,19,Male,+917085776693,Apple,Fruit,24.45,2,48.9
CUST0642,Kiran Mishra,21,Male,+918536688197,Brinjal,Vegetable,96.34,2,192.68
CUST0643,Raj Reddy,36,Male,+918549370989,Pineapple,Fruit,26.65,2,53.3
CUST0644,Sunita Desai,40,Male,+919483966099,Pumpkin,Vegetable,95.67,1,95.67
CUST0645,Kiran Sharma,39,Male,+919988741734,Pumpkin,Vegetable,89.44,3,268.32
CUST0646,Kiran Verma,46,Female,+919759936546,Tomato,Vegetable,145.54,4,582.16
CUST0647,Priya Mishra,34,Male,+919030163153,Pumpkin,Vegetable,52.08,5,260.4
CUST0648,Kumar Verma,61,Female,+918721547200,Capsicum,Vegetable,132.6,1,132.6
CUST0649,Deepa Iyer,20,Female,+919889803925,Carrot,Vegetable,84.96,4,339.84
CUST0650,Arjun Patil,53,Male,+919138586073,Capsicum,Vegetable,46.85,3,140.55
CUST0651,Neha Joshi,36,Female,+918007579088,Pomegranate,Fruit,66.04,1,66.04
CUST0652,Meera Sharma,64,Male,+917766854029,Papaya,Fruit,125.36,2,250.72
CUST0653,Ravi Naidu,26,Female,+918300900225,Tomato,Vegetable,46.48,5,232.4
CUST0654,Ravi Verma,66,Female,+919061659777,Potato,Vegetable,130.91,5,654.55
CUST0655,Meera Patil,32,Male,+917342924918,Pumpkin,Vegetable,36.02,4,144.08
CUST0656,Sneha Verma,62,Female,+918718370922,Pomegranate,Fruit,112.18,4,448.72
CUST0657,Anil Patil,34,Female,+917690052686,Onion,Vegetable,56.51,5,282.55
CUST0658,Deepa Joshi,33,Female,+917097620218,Potato,Vegetable,137.04,4,548.16
CUST0659,Deepa Desai,25,Female,+918605465007,Potato,Vegetable,22.65,1,22.65
CUST0660,Sunita Mishra,36,Male,+919423075813,Papaya,Fruit,144.11,3,432.33
CUST0661,Sneha Iyer,38,Female,+919192601448,Capsicum,Vegetable,147.25,3,441.75
CUST0662,Kumar Reddy,54,Male,+918044470393,Spinach,Vegetable,50.43,3,151.29
CUST0663,Kumar Joshi,18,Male,+917900997911,Guava,Fruit,120.01,2,240.02
CUST0664,Sneha Desai,25,Male,+918692171738,Potato,Vegetable,51.25,3,153.75
CUST0665,Deepa Joshi,24,Male,+917701447229,Brinjal,Vegetable,108.84,1,108.84
CUST0666,Ravi Joshi,19,Female,+917808368144,Watermelon,Fruit,93.05,3,279.15
CUST0667,Anil Joshi,19,Male,+919121659889,Capsicum,Vegetable,50.66,4,202.64
CUST0668,Ravi Mishra,64,Male,+917351617643,Tomato,Vegetable,71.63,5,358.15
CUST0669,Sneha Desai,30,Male,+918612783001,Mango,Fruit,40.25,2,80.5
CUST0670,Anil Reddy,25,Male,+918685497761,Apple,Fruit,122.82,4,491.28
CUST0671,Neha Verma,32,Female,+919524904936,Pineapple,Fruit,86.69,1,86.69
CUST0672,Deepa Iyer,65,Female,+919300326503,Capsicum,Vegetable,144.91,1,144.91
CUST0673,Sunita Naidu,33,Female,+918686896052,Pineapple,Fruit,73.07,1,73.07
CUST0674,Meera Mishra,63,Male,+919742838649,Potato,Vegetable,63.87,1,63.87
CUST0675,Anil Patil,37,Female,+917923677820,Watermelon,Fruit,120.56,3,361.68
CUST0676,Neha Joshi,59,Male,+918156974053,Carrot,Vegetable,88.62,3,265.86
CUST0677,Kumar Joshi,60,Male,+917091015724,Tomato,Vegetable,143.18,4,572.72
CUST0678,Arjun Sharma,22,Male,+917375529069,Capsicum,Vegetable,29.29,1,29.29
CUST0679,Sneha Gowda,50,Female,+918366567331,Pomegranate,Fruit,139.99,5,699.95
CUST0680,Sunita Iyer,32,Male,+918726116871,Carrot,Vegetable,140.79,2,281.58
CUST0681,Anil Iyer,33,Female,+919610460471,Papaya,Fruit,119.37,4,477.48
CUST0682,Vikram Joshi,35,Female,+918679168306,Mango,Fruit,134.2,3,402.6
CUST0683,Neha Naidu,43,Female,+919477540457,Tomato,Vegetable,106.66,3,319.98
CUST0684,Ravi Naidu,70,Male,+917490020117,Brinjal,Vegetable,22.83,4,91.32
CUST0685,Sneha Naidu,67,Male,+917794434170,Cauliflower,Vegetable,105.45,1,105.45
CUST0686,Anil Sharma,45,Male,+917289382359,Pumpkin,Vegetable,125.92,1,125.92
CUST0687,Kiran Patil,31,Male,+917759319087,Mango,Fruit,109.13,5,545.65
CUST0688,Vikram Verma,35,Female,+918493394847,Pumpkin,Vegetable,64.33,5,321.65
CUST0689,Kiran Joshi,65,Female,+917833461546,Brinjal,Vegetable,96.15,1,96.15
CUST0690,Sunita Sharma,67,Female,+919622358185,Cabbage,Vegetable,124.24,5,621.2
CUST0691,Kumar Patil,29,Male,+917280737612,Banana,Fruit,91.52,1,91.52
CUST0692,Deepa Reddy,22,Female,+917253135095,Cabbage,Vegetable,61.32,2,122.64
CUST0693,Kumar Naidu,27,Female,+919292091052,Guava,Fruit,147.46,1,147.46
CUST0694,Kiran Sharma,62,Male,+918607130544,Pumpkin,Vegetable,84.15,2,168.3
CUST0695,Raj Desai,29,Male,+917822948649,Potato,Vegetable,129.99,5,649.95
CUST0696,Sunita Reddy,43,Male,+919262252689,Carrot,Vegetable,94.09,2,188.18
CUST0697,Deepa Verma,49,Male,+917756019245,Capsicum,Vegetable,53.75,5,268.75
CUST0698,Suresh Patil,62,Female,+919956668303,Cabbage,Vegetable,142.23,1,142.23
CUST0699,Ravi Iyer,36,Male,+917035824997,Guava,Fruit,56.35,2,112.7
CUST0700,Vikram Iyer,34,Male,+917847158694,Onion,Vegetable,57.42,3,172.26
CUST0701,Neha Naidu,69,Male,+918502560567,Cabbage,Vegetable,49.5,5,247.5
CUST0702,Arjun Joshi,35,Female,+918197535345,Pineapple,Fruit,127.46,5,637.3
CUST0703,Sneha Mishra,19,Male,+917581752195,Potato,Vegetable,82.17,2,164.34
CUST0704,Arjun Desai,47,Female,+918100238516,Tomato,Vegetable,57.19,4,228.76
CUST0705,Meera Reddy,58,Male,+918549385439,Capsicum,Vegetable,124.2,2,248.4
CUST0706,Priya Patil,45,Female,+918206151208,Guava,Fruit,102.76,1,102.76
CUST0707,Anil Reddy,37,Female,+918883128732,Potato,Vegetable,119.07,1,119.07
CUST0708,Suresh Verma,29,Female,+917991230756,Watermelon,Fruit,147.97,4,591.88
CUST0709,Raj Verma,55,Female,+919003793733,Potato,Vegetable,129.73,3,389.19
CUST0710,Ravi Patil,19,Female,+917665780867,Grapes,Fruit,104.91,1,104.91
CUST0711,Kumar Verma,31,Female,+917729143542,Mango,Fruit,122.35,4,489.4
CUST0712,Anil Desai,26,Male,+918988834326,Pumpkin,Vegetable,28.61,4,114.44
CUST0713,Neha Reddy,32,Female,+917061260092,Pumpkin,Vegetable,148.79,5,743.95
CUST0714,Sneha Naidu,46,Female,+918999643966,Tomato,Vegetable,109.09,1,109.09
CUST0715,Priya Reddy,37,Male,+917067918141,Pumpkin,Vegetable,106.16,4,424.64
CUST0716,Sunita Naidu,50,Female,+919141490823,Potato,Vegetable,122.27,4,489.08
CUST0717,Sunita Gowda,28,Female,+917648024408,Onion,Vegetable,138.5,4,554.0
CUST0718,Suresh Naidu,59,Female,+918228396187,Capsicum,Vegetable,83.97,1,83.97
CUST0719,Ravi Desai,28,Male,+919643755972,Pumpkin,Vegetable,138.74,1,138.74
CUST0720,Sneha Gowda,59,Male,+918035085078,Apple,Fruit,55.26,5,276.3
CUST0721,Ravi Joshi,50,Male,+917008283840,Carrot,Vegetable,140.16,3,420.48
CUST0722,Sunita Patil,55,Female,+919540937710,Carrot,Vegetable,36.35,4,145.4
CUST0723,Deepa Reddy,40,Female,+918428490098,Carrot,Vegetable,81.2,5,406.0
CUST0724,Ravi Reddy,34,Female,+919072226228,Tomato,Vegetable,56.07,4,224.28
CUST0725,Arjun Sharma,52,Male,+917356343387,Brinjal,Vegetable,26.07,4,104.28
CUST0726,Sunita Desai,28,Male,+917813448072,Carrot,Vegetable,83.75,4,335.0
CUST0727,Vikram Desai,35,Male,+919047364537,Brinjal,Vegetable,137.44,5,687.2
CUST0728,Sunita Iyer,28,Male,+919844341717,Potato,Vegetable,115.48,1,115.48
CUST0729,Raj Iyer,60,Female,+918714201786,Banana,Fruit,54.33,2,108.66
CUST0730,Priya Gowda,38,Female,+919927073181,Onion,Vegetable,52.12,1,52.12
CUST0731,Priya Gowda,30,Female,+917692090523,Potato,Vegetable,106.96,2,213.92
CUST0732,Anil Mishra,68,Female,+917323171701,Tomato,Vegetable,132.51,3,397.53
CUST0733,Meera Patil,34,Female,+919545879748,Spinach,Vegetable,47.19,1,47.19
CUST0734,Kiran Desai,20,Female,+917171903467,Watermelon,Fruit,124.32,2,248.64
CUST0735,Vikram Sharma,50,Female,+918951140022,Pumpkin,Vegetable,102.73,3,308.19
CUST0736,Deepa Gowda,58,Male,+918481998769,Banana,Fruit,78.84,4,315.36
CUST0737,Priya Patil,52,Female,+918248116899,Guava,Fruit,76.49,4,305.96
CUST0738,Kiran Naidu,55,Male,+919382283172,Watermelon,Fruit,117.0,2,234.0
CUST0739,Amit Verma,23,Female,+918484263111,Cabbage,Vegetable,24.82,1,24.82
CUST0740,Vikram Gowda,21,Male,+917195377967,Brinjal,Vegetable,60.47,1,60.47
CUST0741,Sunita Joshi,57,Female,+919128580625,Brinjal,Vegetable,26.36,4,105.44
CUST0742,Sunita Gowda,53,Male,+919375904956,Onion,Vegetable,147.72,3,443.16
CUST0743,Kiran Reddy,57,Female,+919611270175,Brinjal,Vegetable,47.32,2,94.64
CUST0744,Kumar Reddy,22,Male,+919593773870,Grapes,Fruit,106.13,1,106.13
CUST0745,Meera Mishra,45,Female,+917698148714,Brinjal,Vegetable,124.59,1,124.59
CUST0746,Deepa Gowda,25,Female,+917344326060,Pineapple,Fruit,118.61,5,593.05
CUST0747,Kumar Verma,48,Female,+919160181148,Guava,Fruit,58.55,1,58.55
CUST0748,Kumar Desai,56,Female,+917403848199,Pineapple,Fruit,24.46,3,73.38
CUST0749,Deepa Sharma,40,Female,+918802890664,Potato,Vegetable,60.45,5,302.25
CUST0750,Priya Reddy,39,Male,+917663008930,Carrot,Vegetable,86.1,4,344.4
CUST0751,Priya Patil,36,Male,+917880752339,Pineapple,Fruit,90.97,1,90.97
CUST0752,Sunita Naidu,67,Male,+918073409722,Apple,Fruit,71.32,1,71.32
CUST0753,Ravi Reddy,18,Male,+917515404546,Brinjal,Vegetable,120.44,1,120.44
CUST0754,Sunita Verma,47,Female,+919188035858,Pomegranate,Fruit,96.7,1,96.7
CUST0755,Amit Reddy,52,Female,+919760136570,Potato,Vegetable,22.95,3,68.85
CUST0756,Kumar Mishra,70,Female,+918018834946,Cabbage,Vegetable,138.43,4,553.72
CUST0757,Meera Iyer,65,Male,+919844086539,Capsicum,Vegetable,53.42,1,53.42
CUST0758,Kiran Verma,25,Male,+918497588092,Brinjal,Vegetable,83.82,1,83.82
CUST0759,Kumar Sharma,26,Male,+919843614983,Capsicum,Vegetable,24.16,4,96.64
CUST0760,Priya Joshi,29,Male,+917338091470,Mango,Fruit,114.83,4,459.32
CUST0761,Sunita Iyer,34,Male,+919559112664,Spinach,Vegetable,139.76,4,559.04
CUST0762,Priya Sharma,28,Female,+917003099989,Papaya,Fruit,135.47,1,135.47
CUST0763,Sneha Patil,59,Male,+919225581681,Mango,Fruit,64.52,5,322.6
CUST0764,Kumar Joshi,52,Female,+917733620571,Capsicum,Vegetable,43.07,1,43.07
CUST0765,Amit Iyer,43,Male,+918682256082,Potato,Vegetable,24.85,1,24.85
CUST0766,Sunita Verma,21,Female,+917541388058,Capsicum,Vegetable,85.34,2,170.68
CUST0767,Suresh Naidu,23,Male,+919295701704,Capsicum,Vegetable,27.88,4,111.52
CUST0768,Priya Verma,52,Male,+918538436015,Grapes,Fruit,80.35,1,80.35
CUST0769,Arjun Desai,38,Male,+917012210395,Orange,Fruit,32.39,3,97.17
CUST0770,Anil Patil,22,Female,+918601317484,Orange,Fruit,61.59,3,184.77
CUST0771,Sneha Joshi,45,Male,+919121382102,Pineapple,Fruit,23.29,4,93.16
CUST0772,Deepa Joshi,42,Female,+919154279885,Pomegranate,Fruit,118.53,3,355.59
CUST0773,Anil Mishra,21,Male,+919410468792,Guava,Fruit,69.09,3,207.27
CUST0774,Kiran Reddy,22,Female,+919230696822,Mango,Fruit,75.55,5,377.75
CUST0775,Sneha Sharma,70,Male,+919136141488,Apple,Fruit,87.57,2,175.14
CUST0776,Raj Iyer,31,Female,+919747129390,Capsicum,Vegetable,135.32,4,541.28
CUST0777,Priya Patil,35,Male,+917540022658,Watermelon,Fruit,85.06,5,425.3
CUST0778,Neha Gowda,26,Female,+919937729275,Brinjal,Vegetable,142.24,2,284.48
CUST0779,Meera Sharma,20,Male,+917675447320,Potato,Vegetable,27.8,1,27.8
CUST0780,Sunita Patil,45,Male,+918204673786,Guava,Fruit,58.31,1,58.31
CUST0781,Sneha Gowda,55,Female,+919480479236,Orange,Fruit,78.2,4,312.8
CUST0782,Sunita Gowda,51,Female,+917040740032,Cabbage,Vegetable,27.21,1,27.21
CUST0783,Suresh Verma,68,Male,+918576637202,Banana,Fruit,24.11,3,72.33
CUST0784,Raj Patil,70,Female,+919452003752,Onion,Vegetable,116.94,1,116.94
CUST0785,Suresh Mishra,69,Female,+919585242310,Potato,Vegetable,40.59,4,162.36
CUST0786,Meera Reddy,30,Male,+917927834273,Mango,Fruit,105.75,4,423.0
CUST0787,Raj Sharma,35,Male,+917670627650,Banana,Fruit,71.19,2,142.38
CUST0788,Suresh Joshi,32,Male,+917096793822,Watermelon,Fruit,21.52,1,21.52
CUST0789,Suresh Reddy,43,Male,+919190112096,Onion,Vegetable,54.67,3,164.01
CUST0790,Neha Verma,49,Female,+919615584066,Tomato,Vegetable,34.33,1,34.33
CUST0791,Ravi Sharma,54,Male,+919106240039,Cauliflower,Vegetable,87.15,2,174.3
CUST0792,Deepa Desai,38,Female,+919861204567,Brinjal,Vegetable,139.06,1,139.06
CUST0793,Arjun Iyer,21,Male,+919253208538,Pumpkin,Vegetable,138.44,2,276.88
CUST0794,Sunita Gowda,45,Male,+918869683866,Banana,Fruit,30.16,2,60.32
CUST0795,Anil Gowda,51,Female,+918431064337,Capsicum,Vegetable,29.3,4,117.2
CUST0796,Sneha Verma,46,Female,+919503831814,Tomato,Vegetable,135.32,3,405.96
CUST0797,Kumar Sharma,47,Female,+919844191772,Banana,Fruit,87.55,1,87.55
CUST0798,Meera Sharma,56,Male,+919782833742,Cauliflower,Vegetable,141.44,1,141.44
CUST0799,Kiran Reddy,40,Male,+919357426953,Pineapple,Fruit,56.25,2,112.5
CUST0800,Deepa Gowda,67,Female,+918834255242,Brinjal,Vegetable,138.99,4,555.96
CUST0801,Vikram Desai,64,Female,+917138434765,Guava,Fruit,142.32,4,569.28
CUST0802,Suresh Mishra,41,Female,+919366279770,Brinjal,Vegetable,63.85,3,191.55
CUST0803,Anil Naidu,48,Female,+918879113675,Pomegranate,Fruit,130.55,2,261.1
CUST0804,Suresh Patil,35,Female,+917476269282,Pumpkin,Vegetable,67.75,2,135.5
CUST0805,Suresh Joshi,48,Female,+917742406536,Watermelon,Fruit,117.33,4,469.32
CUST0806,Priya Joshi,67,Male,+918328375651,Spinach,Vegetable,52.64,5,263.2
CUST0807,Sneha Reddy,66,Male,+919438404787,Banana,Fruit,49.89,4,199.56
CUST0808,Amit Joshi,29,Female,+917578508546,Brinjal,Vegetable,127.79,4,511.16
CUST0809,Arjun Iyer,50,Female,+919917090157,Watermelon,Fruit,34.7,4,138.8
CUST0810,Sneha Sharma,43,Female,+919405833220,Papaya,Fruit,96.76,5,483.8
CUST0811,Kumar Iyer,22,Male,+918953287081,Mango,Fruit,104.01,4,416.04
CUST0812,Sunita Joshi,22,Female,+919287365890,Banana,Fruit,87.16,4,348.64
CUST0813,Deepa Verma,57,Male,+919892935959,Brinjal,Vegetable,101.13,1,101.13
CUST0814,Neha Mishra,18,Male,+919018534069,Potato,Vegetable,36.74,1,36.74
CUST0815,Meera Desai,40,Female,+917378663959,Pomegranate,Fruit,23.54,5,117.7
CUST0816,Raj Verma,62,Male,+919869139944,Brinjal,Vegetable,104.9,2,209.8
CUST0817,Ravi Joshi,38,Male,+917376262107,Tomato,Vegetable,30.42,3,91.26
CUST0818,Kiran Mishra,49,Female,+918217435062,Brinjal,Vegetable,32.8,4,131.2
CUST0819,Amit Iyer,51,Male,+917805930919,Orange,Fruit,114.0,3,342.0
CUST0820,Vikram Sharma,51,Male,+918095647839,Pumpkin,Vegetable,54.78,2,109.56
CUST0821,Amit Iyer,69,Male,+917430495290,Capsicum,Vegetable,141.44,2,282.88
CUST0822,Amit Reddy,67,Female,+919652574506,Guava,Fruit,23.89,2,47.78
CUST0823,Meera Sharma,54,Male,+919104897948,Pomegranate,Fruit,52.41,3,157.23
CUST0824,Raj Naidu,37,Female,+917134009746,Potato,Vegetable,136.73,1,136.73
CUST0825,Ravi Iyer,47,Male,+917555269814,Papaya,Fruit,107.83,3,323.49
CUST0826,Ravi Reddy,38,Male,+919481762808,Onion,Vegetable,102.15,2,204.3
CUST0827,Kumar Joshi,37,Male,+918255982200,Cabbage,Vegetable,147.47,4,589.88
CUST0828,Raj Mishra,24,Male,+917636741939,Tomato,Vegetable,93.41,2,186.82
CUST0829,Sunita Iyer,44,Female,+919919334935,Orange,Fruit,86.62,2,173.24
CUST0830,Vikram Desai,18,Female,+917839669444,Cabbage,Vegetable,148.94,3,446.82
CUST0831,Sneha Gowda,65,Male,+917381573360,Mango,Fruit,72.22,1,72.22
CUST0832,Kiran Reddy,52,Male,+918735609473,Onion,Vegetable,35.87,4,143.48
CUST0833,Sunita Sharma,61,Male,+918244896329,Cauliflower,Vegetable,24.68,5,123.4
CUST0834,Kumar Iyer,51,Female,+918584106636,Mango,Fruit,130.81,1,130.81
CUST0835,Sunita Verma,56,Male,+917882943783,Guava,Fruit,88.61,1,88.61
CUST0836,Ravi Joshi,26,Female,+917269616739,Potato,Vegetable,82.52,2,165.04
CUST0837,Sneha Desai,52,Male,+917282858112,Grapes,Fruit,107.34,3,322.02
CUST0838,Suresh Joshi,65,Male,+919711979982,Capsicum,Vegetable,24.82,3,74.46
CUST0839,Sunita Mishra,55,Male,+918565877806,Brinjal,Vegetable,124.54,3,373.62
CUST0840,Raj Mishra,54,Male,+917614947961,Mango,Fruit,43.08,2,86.16
CUST0841,Vikram Mishra,63,Female,+918316431588,Spinach,Vegetable,126.43,3,379.29
CUST0842,Sunita Mishra,57,Male,+917870145119,Papaya,Fruit,103.1,5,515.5
CUST0843,Anil Patil,20,Male,+917373582976,Carrot,Vegetable,72.08,5,360.4
CUST0844,Sneha Joshi,24,Male,+917022743875,Capsicum,Vegetable,81.95,1,81.95
CUST0845,Anil Gowda,26,Male,+918449193588,Pumpkin,Vegetable,67.86,5,339.3
CUST0846,Kiran Naidu,62,Male,+917178758973,Papaya,Fruit,92.52,1,92.52
CUST0847,Sunita Reddy,70,Female,+918765906782,Guava,Fruit,109.8,2,219.6
CUST0848,Meera Mishra,19,Female,+919594729307,Mango,Fruit,100.65,4,402.6
CUST0849,Vikram Patil,55,Male,+919670026754,Pumpkin,Vegetable,32.21,5,161.05
CUST0850,Anil Verma,38,Female,+917001712060,Cabbage,Vegetable,60.57,2,121.14
CUST0851,Sneha Gowda,25,Male,+918133054167,Grapes,Fruit,80.43,5,402.15
CUST0852,Kiran Mishra,48,Male,+919766513531,Pumpkin,Vegetable,115.36,2,230.72
CUST0853,Suresh Patil,47,Female,+919263844438,Orange,Fruit,121.81,4,487.24
CUST0854,Sunita Naidu,67,Male,+919331493196,Pomegranate,Fruit,71.78,3,215.34
CUST0855,Meera Reddy,21,Female,+917500902325,Capsicum,Vegetable,48.92,5,244.6
CUST0856,Arjun Sharma,68,Male,+919970512827,Guava,Fruit,107.99,5,539.95
CUST0857,Deepa Mishra,64,Male,+919336771190,Cabbage,Vegetable,91.72,5,458.6
CUST0858,Vikram Gowda,60,Male,+917458521420,Cabbage,Vegetable,66.2,2,132.4
CUST0859,Anil Joshi,56,Female,+917396214351,Carrot,Vegetable,132.38,1,132.38
CUST0860,Sneha Patil,22,Female,+919881282439,Mango,Fruit,92.06,2,184.12
CUST0861,Sunita Mishra,34,Male,+918437307893,Cauliflower,Vegetable,75.67,2,151.34
CUST0862,Deepa Patil,42,Male,+917538998767,Mango,Fruit,107.96,5,539.8
CUST0863,Meera Sharma,67,Female,+918342201471,Brinjal,Vegetable,128.33,2,256.66
CUST0864,Raj Reddy,68,Female,+919319858110,Tomato,Vegetable,141.52,3,424.56
CUST0865,Priya Desai,55,Female,+919642059064,Carrot,Vegetable,63.29,1,63.29
CUST0866,Sneha Sharma,61,Female,+918589824965,Potato,Vegetable,104.64,5,523.2
CUST0867,Sneha Joshi,48,Male,+919000256555,Pineapple,Fruit,131.13,1,131.13
CUST0868,Amit Desai,18,Male,+919409963378,Pumpkin,Vegetable,110.24,5,551.2
CUST0869,Deepa Gowda,67,Male,+918350675464,Brinjal,Vegetable,88.7,1,88.7
CUST0870,Deepa Mishra,66,Female,+917971905174,Guava,Fruit,105.55,4,422.2
CUST0871,Raj Joshi,54,Male,+918630194812,Watermelon,Fruit,52.74,1,52.74
CUST0872,Neha Patil,21,Male,+918649287208,Brinjal,Vegetable,97.04,5,485.2
CUST0873,Neha Joshi,23,Male,+917123604078,Grapes,Fruit,23.83,1,23.83
CUST0874,Vikram Naidu,33,Male,+918596122348,Watermelon,Fruit,124.17,2,248.34
CUST0875,Amit Sharma,60,Female,+918223929515,Apple,Fruit,111.64,1,111.64
CUST0876,Kumar Desai,58,Female,+919016449251,Tomato,Vegetable,128.32,1,128.32
CUST0877,Kumar Sharma,34,Female,+917640161347,Carrot,Vegetable,89.36,2,178.72
CUST0878,Priya Sharma,66,Female,+919690507306,Mango,Fruit,101.13,1,101.13
CUST0879,Suresh Desai,69,Female,+917342687185,Apple,Fruit,91.31,3,273.93
CUST0880,Anil Mishra,36,Male,+917509296935,Guava,Fruit,132.13,3,396.39
CUST0881,Raj Sharma,68,Female,+917169873470,Capsicum,Vegetable,69.58,2,139.16
CUST0882,Kiran Gowda,56,Female,+919076347952,Onion,Vegetable,52.04,1,52.04
CUST0883,Arjun Reddy,37,Female,+919375181268,Spinach,Vegetable,28.6,5,143.0
CUST0884,Meera Sharma,33,Female,+917154083158,Spinach,Vegetable,82.96,4,331.84
CUST0885,Sunita Sharma,69,Female,+917761382281,Carrot,Vegetable,33.49,1,33.49
CUST0886,Deepa Desai,18,Male,+918019509374,Papaya,Fruit,131.57,3,394.71
CUST0887,Suresh Verma,30,Female,+917980262333,Banana,Fruit,100.99,3,302.97
CUST0888,Ravi Reddy,30,Female,+919529253192,Watermelon,Fruit,108.31,4,433.24
CUST0889,Deepa Verma,52,Male,+917734846720,Onion,Vegetable,32.81,4,131.24
CUST0890,Neha Iyer,53,Female,+918703220269,Papaya,Fruit,88.82,3,266.46
CUST0891,Sunita Joshi,58,Female,+917516063248,Carrot,Vegetable,44.28,4,177.12
CUST0892,Vikram Mishra,51,Male,+918466409647,Pineapple,Fruit,100.91,2,201.82
CUST0893,Kiran Gowda,63,Female,+918894558085,Orange,Fruit,30.3,2,60.6
CUST0894,Arjun Sharma,38,Female,+919544032740,Grapes,Fruit,96.73,1,96.73
CUST0895,Suresh Desai,34,Female,+917507699876,Mango,Fruit,28.45,2,56.9
CUST0896,Suresh Iyer,25,Female,+917615033157,Capsicum,Vegetable,94.57,2,189.14
CUST0897,Suresh Naidu,52,Female,+918138742498,Cauliflower,Vegetable,115.43,3,346.29
CUST0898,Vikram Naidu,18,Male,+919038011708,Tomato,Vegetable,120.66,5,603.3
CUST0899,Deepa Reddy,35,Male,+917347073673,Onion,Vegetable,52.1,2,104.2
CUST0900,Anil Verma,40,Female,+918017486869,Capsicum,Vegetable,113.27,3,339.81
CUST0901,Neha Iyer,48,Male,+919353511246,Watermelon,Fruit,96.73,4,386.92
CUST0902,Suresh Iyer,27,Male,+918598754405,Banana,Fruit,81.91,1,81.91
CUST0903,Neha Desai,44,Male,+917446177205,Brinjal,Vegetable,138.78,2,277.56
CUST0904,Meera Desai,19,Male,+919792866862,Carrot,Vegetable,89.44,2,178.88
CUST0905,Amit Verma,38,Female,+919918038796,Grapes,Fruit,102.55,1,102.55
CUST0906,Deepa Gowda,46,Male,+917384115088,Capsicum,Vegetable,22.63,3,67.89
